base_gmrl,base_len,time_model,time_database,time_validate,time_plan,time_train,time_search,time_base,time_train_batch_update,time_train_predict,time_train_train,time_train_use_generated
0.33758589657947474,80,739.2743005752563,561.9423987865448,174.8667721748352,37.60040330886841,701.4375436306,26.493675231933594,0.09543371200561523,596.7327809333801,25.157413959503174,74.55295610427856,0.13863515853881836
0.33343353772123446,80,626.2537286281586,571.6198916435242,,28.859131336212158,597.1350305080414,18.923246383666992,0.1302471160888672,515.8933892250061,20.955657720565796,56.382731914520264,0.1190345287322998
0.3077752784177029,80,567.912565946579,352.41133737564087,,27.702373027801514,539.9791543483734,18.29860258102417,0.1537318229675293,448.9333584308624,22.27560043334961,64.96174645423889,0.1157829761505127
0.30700750386571907,80,679.0064086914062,497.68176221847534,,35.81215858459473,642.7983856201172,24.084651947021484,0.07311606407165527,528.5394651889801,30.921582221984863,77.69268035888672,0.16475462913513184
0.3055683443491273,80,674.4843759536743,402.02769947052,182.14710187911987,36.961629152297974,637.119354724884,24.726332426071167,0.1561589241027832,515.439911365509,33.152809381484985,81.33382511138916,0.1594541072845459
0.2889664962410574,80,690.8103182315826,513.3336555957794,,34.807308197021484,655.5812134742737,23.27533769607544,0.1644608974456787,531.4112720489502,35.94889163970947,81.93620753288269,0.1612377166748047
0.2886850233692235,80,681.9631836414337,368.96594738960266,,37.230114698410034,644.1715922355652,25.451826572418213,0.09909892082214355,516.6168138980865,35.026275873184204,85.78793931007385,0.17499160766601562
0.2856032274147958,80,712.6828949451447,451.12508249282837,,35.61805772781372,676.678581237793,23.7242271900177,0.11027216911315918,554.9073312282562,30.611146688461304,85.42891430854797,0.1543729305267334
0.2795765504335631,80,703.1303887367249,778.5710697174072,175.90815138816833,40.04057550430298,662.590656042099,26.468218326568604,0.064727783203125,542.2131769657135,30.952921152114868,83.42605209350586,0.16138076782226562
0.2780027684740843,80,697.2238385677338,454.38158321380615,,37.15468072891235,659.39732837677,25.16332769393921,0.07418251037597656,542.0011830329895,28.917060375213623,81.58810544013977,0.17001795768737793
0.27793966216115573,80,640.4528949260712,469.43630194664,,35.824662923812866,604.0079336166382,23.770123720169067,0.20540237426757812,495.310551404953,29.073779344558716,73.39678645133972,0.1660785675048828
0.2773267173789684,80,678.509831905365,521.5964670181274,,36.637465953826904,641.4976997375488,25.13497543334961,0.09093666076660156,534.5771021842957,29.17203640937805,72.88705587387085,0.16382408142089844
0.2769140775130513,80,658.2803936004639,407.22235012054443,171.93800616264343,36.336878538131714,621.5585227012634,24.741175651550293,0.05171823501586914,509.31749176979065,30.656131744384766,75.46951794624329,0.16620969772338867
0.2755132891591129,80,716.1452565193176,947.334139585495,,38.85180449485779,676.9361824989319,27.23387861251831,0.06998610496520996,559.4362373352051,32.02941560745239,79.28809261322021,0.15978264808654785
